"dt_evoluca","n.casos"
2020-01-19,1
2020-02-06,1
2020-02-13,1
2020-02-18,1
2020-02-21,1
2020-02-25,1
2020-03-12,1
2020-03-13,2
2020-03-15,2
2020-03-16,1
2020-03-17,1
2020-03-18,2
2020-03-21,6
2020-03-22,8
2020-03-23,6
2020-03-24,5
2020-03-25,11
2020-03-26,8
2020-03-27,13
2020-03-28,8
2020-03-29,13
2020-03-30,13
2020-03-31,11
2020-04-01,9
2020-04-02,14
2020-04-03,19
2020-04-04,17
2020-04-05,11
2020-04-06,12
2020-04-07,12
2020-04-08,25
2020-04-09,13
2020-04-10,12
2020-04-11,16
2020-04-12,16
2020-04-13,17
2020-04-14,11
2020-04-15,16
2020-04-16,12
2020-04-17,13
2020-04-18,15
2020-04-19,12
2020-04-20,19
2020-04-21,12
2020-04-22,24
2020-04-23,22
2020-04-24,22
2020-04-25,9
2020-04-26,14
2020-04-27,15
2020-04-28,16
2020-04-29,27
2020-04-30,13
2020-05-01,26
2020-05-02,22
2020-05-03,20
2020-05-04,16
2020-05-05,24
2020-05-06,23
2020-05-07,31
2020-05-08,23
2020-05-09,29
2020-05-10,20
2020-05-11,24
2020-05-12,22
2020-05-13,25
2020-05-14,17
2020-05-15,30
2020-05-16,22
2020-05-17,24
2020-05-18,24
2020-05-19,27
2020-05-20,23
2020-05-21,37
2020-05-22,23
2020-05-23,23
2020-05-24,25
2020-05-25,25
2020-05-26,30
2020-05-27,31
2020-05-28,27
2020-05-29,28
2020-05-30,21
2020-05-31,23
2020-06-01,28
2020-06-02,28
2020-06-03,26
2020-06-04,27
2020-06-05,25
2020-06-06,25
2020-06-07,31
2020-06-08,27
2020-06-09,27
2020-06-10,31
2020-06-11,32
2020-06-12,25
2020-06-13,42
2020-06-14,22
2020-06-15,25
2020-06-16,26
2020-06-17,23
2020-06-18,30
2020-06-19,28
2020-06-20,30
2020-06-21,33
2020-06-22,29
2020-06-23,22
2020-06-24,21
2020-06-25,24
2020-06-26,30
2020-06-27,26
2020-06-28,21
2020-06-29,27
2020-06-30,33
2020-07-01,26
2020-07-02,25
2020-07-03,27
2020-07-04,27
2020-07-05,22
2020-07-06,25
2020-07-07,23
2020-07-08,20
2020-07-09,24
2020-07-10,26
2020-07-11,22
2020-07-12,31
2020-07-13,23
2020-07-14,23
2020-07-15,21
2020-07-16,23
2020-07-17,26
2020-07-18,26
2020-07-19,20
2020-07-20,31
2020-07-21,28
2020-07-22,26
2020-07-23,25
2020-07-24,16
2020-07-25,26
2020-07-26,25
2020-07-27,17
2020-07-28,19
2020-07-29,17
2020-07-30,12
2020-07-31,16
2020-08-01,25
2020-08-02,25
2020-08-03,17
2020-08-04,18
2020-08-05,21
2020-08-06,24
2020-08-07,20
2020-08-08,17
2020-08-09,15
2020-08-10,22
2020-08-11,20
2020-08-12,14
2020-08-13,22
2020-08-14,16
2020-08-15,24
2020-08-16,13
2020-08-17,17
2020-08-18,21
2020-08-19,9
2020-08-20,16
2020-08-21,11
2020-08-22,17
2020-08-23,15
2020-08-24,12
2020-08-25,18
2020-08-26,13
2020-08-27,8
2020-08-28,9
2020-08-29,10
2020-08-30,14
2020-08-31,13
2020-09-01,14
2020-09-02,9
2020-09-03,9
2020-09-04,4
2020-09-06,1
2020-09-07,2
