"dt_notific","n.notific"
2020-01-02,1
2020-01-03,1
2020-01-07,2
2020-01-13,2
2020-01-15,1
2020-01-16,1
2020-01-18,1
2020-01-23,1
2020-01-25,2
2020-01-27,1
2020-01-30,2
2020-01-31,1
2020-02-03,2
2020-02-04,2
2020-02-07,1
2020-02-10,2
2020-02-11,2
2020-02-12,2
2020-02-13,4
2020-02-14,1
2020-02-16,1
2020-02-17,3
2020-02-18,1
2020-02-19,2
2020-02-21,2
2020-02-24,3
2020-02-26,1
2020-02-27,4
2020-02-28,1
2020-03-02,1
2020-03-04,3
2020-03-05,1
2020-03-06,2
2020-03-08,1
2020-03-10,2
2020-03-11,5
2020-03-12,7
2020-03-13,12
2020-03-14,1
2020-03-15,4
2020-03-16,11
2020-03-17,11
2020-03-18,31
2020-03-19,46
2020-03-20,70
2020-03-21,55
2020-03-22,33
2020-03-23,109
2020-03-24,78
2020-03-25,81
2020-03-26,100
2020-03-27,110
2020-03-28,47
2020-03-29,58
2020-03-30,149
2020-03-31,102
2020-04-01,119
2020-04-02,123
2020-04-03,111
2020-04-04,75
2020-04-05,76
2020-04-06,155
2020-04-07,110
2020-04-08,118
2020-04-09,103
2020-04-10,67
2020-04-11,75
2020-04-12,58
2020-04-13,145
2020-04-14,119
2020-04-15,111
2020-04-16,131
2020-04-17,93
2020-04-18,82
2020-04-19,70
2020-04-20,130
2020-04-21,79
2020-04-22,172
2020-04-23,159
2020-04-24,156
2020-04-25,97
2020-04-26,93
2020-04-27,189
2020-04-28,149
2020-04-29,187
2020-04-30,163
2020-05-01,115
2020-05-02,110
2020-05-03,80
2020-05-04,168
2020-05-05,166
2020-05-06,168
2020-05-07,156
2020-05-08,168
2020-05-09,122
2020-05-10,92
2020-05-11,210
2020-05-12,184
2020-05-13,174
2020-05-14,208
2020-05-15,180
2020-05-16,115
2020-05-17,115
2020-05-18,224
2020-05-19,180
2020-05-20,197
2020-05-21,177
2020-05-22,197
2020-05-23,115
2020-05-24,90
2020-05-25,208
2020-05-26,238
2020-05-27,231
2020-05-28,223
2020-05-29,171
2020-05-30,144
2020-05-31,138
2020-06-01,227
2020-06-02,183
2020-06-03,198
2020-06-04,208
2020-06-05,191
2020-06-06,131
2020-06-07,120
2020-06-08,248
2020-06-09,188
2020-06-10,181
2020-06-11,168
2020-06-12,208
2020-06-13,127
2020-06-14,94
2020-06-15,215
2020-06-16,205
2020-06-17,152
2020-06-18,189
2020-06-19,198
2020-06-20,123
2020-06-21,75
2020-06-22,215
2020-06-23,202
2020-06-24,142
2020-06-25,134
2020-06-26,173
2020-06-27,108
2020-06-28,100
2020-06-29,192
2020-06-30,163
2020-07-01,166
2020-07-02,181
2020-07-03,191
2020-07-04,102
2020-07-05,102
2020-07-06,221
2020-07-07,182
2020-07-08,190
2020-07-09,155
2020-07-10,179
2020-07-11,123
2020-07-12,98
2020-07-13,214
2020-07-14,197
2020-07-15,190
2020-07-16,149
2020-07-17,184
2020-07-18,85
2020-07-19,85
2020-07-20,193
2020-07-21,161
2020-07-22,180
2020-07-23,132
2020-07-24,152
2020-07-25,84
2020-07-26,67
2020-07-27,174
2020-07-28,134
2020-07-29,128
2020-07-30,134
2020-07-31,125
2020-08-01,79
2020-08-02,71
2020-08-03,176
2020-08-04,116
2020-08-05,125
2020-08-06,130
2020-08-07,107
2020-08-08,79
2020-08-09,57
2020-08-10,124
2020-08-11,113
2020-08-12,105
2020-08-13,113
2020-08-14,72
2020-08-15,56
2020-08-16,61
2020-08-17,125
2020-08-18,79
2020-08-19,70
2020-08-20,69
2020-08-21,55
2020-08-22,35
2020-08-23,40
2020-08-24,84
2020-08-25,70
2020-08-26,53
2020-08-27,58
2020-08-28,43
2020-08-29,28
2020-08-30,31
2020-08-31,42
2020-09-01,30
2020-09-02,30
2020-09-03,14
2020-09-04,11
2020-09-05,4
2020-09-06,4
2020-09-07,2
