"dt_evoluca","n.casos"
2020-03-12,1
2020-03-15,1
2020-03-16,3
2020-03-17,2
2020-03-18,7
2020-03-19,7
2020-03-20,16
2020-03-21,12
2020-03-22,19
2020-03-23,28
2020-03-24,27
2020-03-25,26
2020-03-26,33
2020-03-27,50
2020-03-28,55
2020-03-29,53
2020-03-30,53
2020-03-31,73
2020-04-01,78
2020-04-02,79
2020-04-03,84
2020-04-04,106
2020-04-05,103
2020-04-06,92
2020-04-07,101
2020-04-08,84
2020-04-09,78
2020-04-10,105
2020-04-11,96
2020-04-12,96
2020-04-13,116
2020-04-14,95
2020-04-15,97
2020-04-16,100
2020-04-17,109
2020-04-18,94
2020-04-19,102
2020-04-20,137
2020-04-21,110
2020-04-22,128
2020-04-23,157
2020-04-24,141
2020-04-25,130
2020-04-26,143
2020-04-27,153
2020-04-28,161
2020-04-29,170
2020-04-30,156
2020-05-01,169
2020-05-02,160
2020-05-03,171
2020-05-04,166
2020-05-05,193
2020-05-06,166
2020-05-07,186
2020-05-08,212
2020-05-09,185
2020-05-10,223
2020-05-11,180
2020-05-12,206
2020-05-13,214
2020-05-14,215
2020-05-15,199
2020-05-16,242
2020-05-17,215
2020-05-18,227
2020-05-19,215
2020-05-20,221
2020-05-21,241
2020-05-22,259
2020-05-23,247
2020-05-24,213
2020-05-25,227
2020-05-26,229
2020-05-27,246
2020-05-28,232
2020-05-29,256
2020-05-30,242
2020-05-31,229
2020-06-01,283
2020-06-02,263
2020-06-03,223
2020-06-04,248
2020-06-05,225
2020-06-06,228
2020-06-07,229
2020-06-08,277
2020-06-09,243
2020-06-10,251
2020-06-11,277
2020-06-12,265
2020-06-13,276
2020-06-14,240
2020-06-15,267
2020-06-16,264
2020-06-17,267
2020-06-18,247
2020-06-19,263
2020-06-20,245
2020-06-21,250
2020-06-22,239
2020-06-23,260
2020-06-24,234
2020-06-25,231
2020-06-26,241
2020-06-27,232
2020-06-28,212
2020-06-29,237
2020-06-30,244
2020-07-01,223
2020-07-02,242
2020-07-03,219
2020-07-04,214
2020-07-05,246
2020-07-06,229
2020-07-07,254
2020-07-08,236
2020-07-09,251
2020-07-10,246
2020-07-11,225
2020-07-12,258
2020-07-13,259
2020-07-14,263
2020-07-15,263
2020-07-16,259
2020-07-17,265
2020-07-18,261
2020-07-19,209
2020-07-20,232
2020-07-21,249
2020-07-22,255
2020-07-23,230
2020-07-24,229
2020-07-25,268
2020-07-26,212
2020-07-27,239
2020-07-28,239
2020-07-29,250
2020-07-30,227
2020-07-31,205
2020-08-01,231
2020-08-02,203
2020-08-03,226
2020-08-04,220
2020-08-05,234
2020-08-06,227
2020-08-07,228
2020-08-08,228
2020-08-09,183
2020-08-10,218
2020-08-11,172
2020-08-12,215
2020-08-13,201
2020-08-14,194
2020-08-15,179
2020-08-16,197
2020-08-17,192
2020-08-18,156
2020-08-19,166
2020-08-20,162
2020-08-21,151
2020-08-22,160
2020-08-23,158
2020-08-24,168
2020-08-25,162
2020-08-26,155
2020-08-27,151
2020-08-28,131
2020-08-29,136
2020-08-30,167
2020-08-31,141
2020-09-01,118
2020-09-02,97
2020-09-03,98
2020-09-04,58
2020-09-05,26
2020-09-06,18
2020-09-07,5
