"dt_evoluca","n.casos"
2020-01-19,1
2020-02-13,1
2020-02-18,1
2020-02-21,1
2020-02-25,1
2020-03-12,1
2020-03-13,2
2020-03-15,1
2020-03-16,1
2020-03-17,1
2020-03-18,2
2020-03-21,6
2020-03-22,8
2020-03-23,5
2020-03-24,5
2020-03-25,11
2020-03-26,8
2020-03-27,10
2020-03-28,8
2020-03-29,10
2020-03-30,13
2020-03-31,10
2020-04-01,9
2020-04-02,13
2020-04-03,18
2020-04-04,14
2020-04-05,9
2020-04-06,10
2020-04-07,12
2020-04-08,24
2020-04-09,12
2020-04-10,11
2020-04-11,15
2020-04-12,16
2020-04-13,17
2020-04-14,10
2020-04-15,14
2020-04-16,12
2020-04-17,12
2020-04-18,12
2020-04-19,12
2020-04-20,19
2020-04-21,12
2020-04-22,23
2020-04-23,21
2020-04-24,21
2020-04-25,9
2020-04-26,12
2020-04-27,15
2020-04-28,16
2020-04-29,27
2020-04-30,13
2020-05-01,26
2020-05-02,18
2020-05-03,20
2020-05-04,15
2020-05-05,22
2020-05-06,23
2020-05-07,31
2020-05-08,21
2020-05-09,27
2020-05-10,20
2020-05-11,23
2020-05-12,19
2020-05-13,25
2020-05-14,17
2020-05-15,30
2020-05-16,21
2020-05-17,24
2020-05-18,22
2020-05-19,27
2020-05-20,23
2020-05-21,37
2020-05-22,23
2020-05-23,23
2020-05-24,24
2020-05-25,25
2020-05-26,27
2020-05-27,30
2020-05-28,25
2020-05-29,28
2020-05-30,21
2020-05-31,22
2020-06-01,27
2020-06-02,28
2020-06-03,26
2020-06-04,27
2020-06-05,25
2020-06-06,25
2020-06-07,30
2020-06-08,27
2020-06-09,26
2020-06-10,31
2020-06-11,32
2020-06-12,25
2020-06-13,40
2020-06-14,20
2020-06-15,24
2020-06-16,25
2020-06-17,23
2020-06-18,29
2020-06-19,28
2020-06-20,30
2020-06-21,29
2020-06-22,27
2020-06-23,21
2020-06-24,19
2020-06-25,23
2020-06-26,27
2020-06-27,26
2020-06-28,18
2020-06-29,24
2020-06-30,32
2020-07-01,23
2020-07-02,24
2020-07-03,26
2020-07-04,25
2020-07-05,21
2020-07-06,24
2020-07-07,22
2020-07-08,19
2020-07-09,22
2020-07-10,25
2020-07-11,20
2020-07-12,27
2020-07-13,18
2020-07-14,21
2020-07-15,19
2020-07-16,18
2020-07-17,23
2020-07-18,26
2020-07-19,19
2020-07-20,30
2020-07-21,23
2020-07-22,24
2020-07-23,23
2020-07-24,15
2020-07-25,23
2020-07-26,24
2020-07-27,15
2020-07-28,19
2020-07-29,15
2020-07-30,12
2020-07-31,15
2020-08-01,22
2020-08-02,25
2020-08-03,16
2020-08-04,15
2020-08-05,19
2020-08-06,21
2020-08-07,17
2020-08-08,16
2020-08-09,14
2020-08-10,20
2020-08-11,20
2020-08-12,10
2020-08-13,20
2020-08-14,15
2020-08-15,23
2020-08-16,12
2020-08-17,17
2020-08-18,18
2020-08-19,9
2020-08-20,14
2020-08-21,10
2020-08-22,15
2020-08-23,13
2020-08-24,11
2020-08-25,16
2020-08-26,12
2020-08-27,7
2020-08-28,8
2020-08-29,9
2020-08-30,13
2020-08-31,13
2020-09-01,14
2020-09-02,7
2020-09-03,8
2020-09-04,4
2020-09-06,1
2020-09-07,2
