"dt_sin_pri","n.casos"
2020-01-01,2
2020-01-02,1
2020-01-03,2
2020-01-04,1
2020-01-05,1
2020-01-06,5
2020-01-07,1
2020-01-08,3
2020-01-10,6
2020-01-12,1
2020-01-14,2
2020-01-15,1
2020-01-17,1
2020-01-19,1
2020-01-20,1
2020-01-21,2
2020-01-22,2
2020-01-24,1
2020-01-25,2
2020-01-27,2
2020-01-28,1
2020-01-31,4
2020-02-01,4
2020-02-02,1
2020-02-03,1
2020-02-04,1
2020-02-05,2
2020-02-06,2
2020-02-07,2
2020-02-08,3
2020-02-09,2
2020-02-10,2
2020-02-11,1
2020-02-12,1
2020-02-15,1
2020-02-16,1
2020-02-17,4
2020-02-18,1
2020-02-20,2
2020-02-21,2
2020-02-22,2
2020-02-23,2
2020-02-24,6
2020-02-25,5
2020-02-26,2
2020-02-27,2
2020-02-28,5
2020-03-01,8
2020-03-02,6
2020-03-03,4
2020-03-04,3
2020-03-05,2
2020-03-06,1
2020-03-07,9
2020-03-08,12
2020-03-09,14
2020-03-10,21
2020-03-11,20
2020-03-12,19
2020-03-13,19
2020-03-14,34
2020-03-15,38
2020-03-16,50
2020-03-17,37
2020-03-18,51
2020-03-19,46
2020-03-20,72
2020-03-21,65
2020-03-22,57
2020-03-23,71
2020-03-24,66
2020-03-25,59
2020-03-26,60
2020-03-27,72
2020-03-28,62
2020-03-29,52
2020-03-30,62
2020-03-31,51
2020-04-01,65
2020-04-02,56
2020-04-03,61
2020-04-04,55
2020-04-05,62
2020-04-06,65
2020-04-07,52
2020-04-08,63
2020-04-09,58
2020-04-10,69
2020-04-11,61
2020-04-12,52
2020-04-13,62
2020-04-14,63
2020-04-15,92
2020-04-16,72
2020-04-17,68
2020-04-18,85
2020-04-19,57
2020-04-20,156
2020-04-21,62
2020-04-22,91
2020-04-23,77
2020-04-24,90
2020-04-25,92
2020-04-26,76
2020-04-27,93
2020-04-28,91
2020-04-29,68
2020-04-30,100
2020-05-01,155
2020-05-02,87
2020-05-03,93
2020-05-04,88
2020-05-05,104
2020-05-06,89
2020-05-07,104
2020-05-08,80
2020-05-09,96
2020-05-10,128
2020-05-11,103
2020-05-12,94
2020-05-13,109
2020-05-14,83
2020-05-15,128
2020-05-16,100
2020-05-17,86
2020-05-18,113
2020-05-19,86
2020-05-20,111
2020-05-21,90
2020-05-22,93
2020-05-23,74
2020-05-24,75
2020-05-25,126
2020-05-26,99
2020-05-27,94
2020-05-28,102
2020-05-29,87
2020-05-30,83
2020-05-31,75
2020-06-01,152
2020-06-02,88
2020-06-03,94
2020-06-04,100
2020-06-05,89
2020-06-06,101
2020-06-07,86
2020-06-08,88
2020-06-09,88
2020-06-10,104
2020-06-11,70
2020-06-12,83
2020-06-13,80
2020-06-14,89
2020-06-15,104
2020-06-16,87
2020-06-17,88
2020-06-18,93
2020-06-19,89
2020-06-20,103
2020-06-21,83
2020-06-22,92
2020-06-23,98
2020-06-24,76
2020-06-25,96
2020-06-26,100
2020-06-27,86
2020-06-28,74
2020-06-29,103
2020-06-30,91
2020-07-01,156
2020-07-02,98
2020-07-03,97
2020-07-04,83
2020-07-05,82
2020-07-06,109
2020-07-07,102
2020-07-08,99
2020-07-09,69
2020-07-10,106
2020-07-11,82
2020-07-12,77
2020-07-13,82
2020-07-14,108
2020-07-15,102
2020-07-16,84
2020-07-17,87
2020-07-18,78
2020-07-19,71
2020-07-20,101
2020-07-21,72
2020-07-22,68
2020-07-23,85
2020-07-24,87
2020-07-25,91
2020-07-26,85
2020-07-27,96
2020-07-28,72
2020-07-29,63
2020-07-30,83
2020-07-31,65
2020-08-01,96
2020-08-02,66
2020-08-03,77
2020-08-04,68
2020-08-05,65
2020-08-06,67
2020-08-07,94
2020-08-08,65
2020-08-09,62
2020-08-10,89
2020-08-11,63
2020-08-12,85
2020-08-13,68
2020-08-14,55
2020-08-15,64
2020-08-16,67
2020-08-17,64
2020-08-18,66
2020-08-19,58
2020-08-20,63
2020-08-21,59
2020-08-22,46
2020-08-23,54
2020-08-24,49
2020-08-25,53
2020-08-26,44
2020-08-27,28
2020-08-28,34
2020-08-29,30
2020-08-30,35
2020-08-31,29
2020-09-01,22
2020-09-02,9
2020-09-03,10
2020-09-04,6
2020-09-05,4
2020-09-06,1
