"dt_evoluca","n.casos"
2020-01-03,1
2020-01-09,1
2020-01-27,1
2020-02-01,1
2020-02-04,1
2020-02-09,1
2020-02-15,1
2020-02-19,1
2020-02-21,2
2020-02-22,1
2020-02-24,1
2020-03-02,1
2020-03-07,2
2020-03-08,1
2020-03-10,1
2020-03-12,2
2020-03-13,3
2020-03-14,1
2020-03-15,5
2020-03-16,10
2020-03-17,4
2020-03-18,9
2020-03-19,13
2020-03-20,23
2020-03-21,27
2020-03-22,26
2020-03-23,37
2020-03-24,41
2020-03-25,34
2020-03-26,54
2020-03-27,57
2020-03-28,69
2020-03-29,72
2020-03-30,64
2020-03-31,77
2020-04-01,85
2020-04-02,90
2020-04-03,85
2020-04-04,105
2020-04-05,97
2020-04-06,106
2020-04-07,121
2020-04-08,86
2020-04-09,68
2020-04-10,89
2020-04-11,79
2020-04-12,85
2020-04-13,101
2020-04-14,75
2020-04-15,90
2020-04-16,80
2020-04-17,99
2020-04-18,95
2020-04-19,86
2020-04-20,92
2020-04-21,74
2020-04-22,87
2020-04-23,109
2020-04-24,82
2020-04-25,71
2020-04-26,90
2020-04-27,86
2020-04-28,97
2020-04-29,107
2020-04-30,75
2020-05-01,80
2020-05-02,73
2020-05-03,82
2020-05-04,71
2020-05-05,84
2020-05-06,56
2020-05-07,74
2020-05-08,53
2020-05-09,18
2020-05-10,12
2020-05-11,1
