"dt_evoluca","n.casos"
2020-01-03,1
2020-01-09,1
2020-01-27,1
2020-02-01,1
2020-02-04,1
2020-02-09,1
2020-02-15,1
2020-02-19,1
2020-02-21,2
2020-02-22,1
2020-02-24,1
2020-03-02,1
2020-03-07,1
2020-03-08,1
2020-03-10,1
2020-03-12,2
2020-03-13,4
2020-03-14,1
2020-03-15,5
2020-03-16,9
2020-03-17,4
2020-03-18,9
2020-03-19,14
2020-03-20,22
2020-03-21,29
2020-03-22,26
2020-03-23,37
2020-03-24,40
2020-03-25,36
2020-03-26,52
2020-03-27,61
2020-03-28,69
2020-03-29,72
2020-03-30,66
2020-03-31,80
2020-04-01,84
2020-04-02,90
2020-04-03,87
2020-04-04,109
2020-04-05,95
2020-04-06,107
2020-04-07,121
2020-04-08,87
2020-04-09,70
2020-04-10,91
2020-04-11,80
2020-04-12,86
2020-04-13,105
2020-04-14,76
2020-04-15,93
2020-04-16,84
2020-04-17,99
2020-04-18,97
2020-04-19,87
2020-04-20,96
2020-04-21,79
2020-04-22,95
2020-04-23,105
2020-04-24,89
2020-04-25,75
2020-04-26,95
2020-04-27,94
2020-04-28,101
2020-04-29,118
2020-04-30,98
2020-05-01,111
2020-05-02,83
2020-05-03,96
2020-05-04,98
2020-05-05,115
2020-05-06,87
2020-05-07,112
2020-05-08,119
2020-05-09,89
2020-05-10,96
2020-05-11,94
2020-05-12,74
2020-05-13,69
2020-05-14,43
2020-05-15,24
