"dt_notific","n.notific"
2020-03-13,1
2020-03-17,4
2020-03-18,4
2020-03-19,4
2020-03-20,8
2020-03-21,2
2020-03-22,2
2020-03-23,18
2020-03-24,8
2020-03-25,11
2020-03-26,13
2020-03-27,14
2020-03-28,8
2020-03-29,5
2020-03-30,26
2020-03-31,21
2020-04-01,24
2020-04-02,22
2020-04-03,24
2020-04-04,20
2020-04-05,16
2020-04-06,42
2020-04-07,41
2020-04-08,39
2020-04-09,37
2020-04-10,22
2020-04-11,20
2020-04-12,26
2020-04-13,65
2020-04-14,60
2020-04-15,65
2020-04-16,66
2020-04-17,70
2020-04-18,28
2020-04-19,30
2020-04-20,118
2020-04-21,46
2020-04-22,81
2020-04-23,46
2020-04-24,78
2020-04-25,32
2020-04-26,21
2020-04-27,88
2020-04-28,60
2020-04-29,56
2020-04-30,48
2020-05-01,34
2020-05-02,22
2020-05-03,18
2020-05-04,71
2020-05-05,33
2020-05-06,28
2020-05-07,21
2020-05-08,17
2020-05-09,2
2020-05-10,1
2020-05-11,17
2020-05-12,6
2020-05-13,6
2020-05-14,12
2020-05-15,7
2020-05-18,2
