"dt_evoluca","n.casos"
2020-03-20,1
2020-03-21,1
2020-03-22,2
2020-03-23,3
2020-03-24,4
2020-03-25,6
2020-03-26,6
2020-03-27,4
2020-03-28,7
2020-03-29,6
2020-03-30,10
2020-03-31,13
2020-04-01,13
2020-04-02,14
2020-04-03,17
2020-04-04,17
2020-04-05,15
2020-04-06,21
2020-04-07,22
2020-04-08,24
2020-04-09,25
2020-04-10,33
2020-04-11,30
2020-04-12,35
2020-04-13,37
2020-04-14,32
2020-04-15,43
2020-04-16,44
2020-04-17,34
2020-04-18,57
2020-04-19,50
2020-04-20,63
2020-04-21,49
2020-04-22,62
2020-04-23,61
2020-04-24,68
2020-04-25,65
2020-04-26,55
2020-04-27,52
2020-04-28,67
2020-04-29,60
2020-04-30,67
2020-05-01,48
2020-05-02,57
2020-05-03,56
2020-05-04,47
2020-05-05,45
2020-05-06,57
2020-05-07,39
2020-05-08,31
2020-05-09,30
2020-05-10,29
2020-05-11,20
2020-05-12,26
2020-05-13,17
2020-05-14,12
2020-05-15,10
2020-05-16,7
2020-05-17,9
2020-05-18,2
